20.11.24-08:20:00;1;0.252000;231.000000;6346.004883;6683.149902;298.304993;146.751999;20.11.24-08:15:38;6189.446777
20.11.24-08:30:00;1;0.259000;228.300003;6346.048828;6683.149902;298.304993;146.751999;20.11.24-08:25:00;6189.630859
20.11.24-08:40:00;1;0.222000;230.300003;6346.086914;6683.149902;298.304993;146.751999;20.11.24-08:35:01;6189.630859
20.11.24-08:50:00;1;0.231000;230.300003;6346.125000;6683.149902;298.304993;146.751999;20.11.24-08:50:00;6189.630859
20.11.24-09:00:00;1;0.287000;228.500000;6346.180176;6683.149902;298.304993;146.751999;20.11.24-08:55:02;6189.630859
20.11.24-09:10:00;1;0.233000;228.500000;6346.224121;6683.149902;298.304993;146.751999;20.11.24-09:09:59;6189.630859
20.11.24-09:20:00;1;0.265000;229.100006;6346.265137;6683.149902;298.304993;146.751999;20.11.24-09:16:36;6189.630859
20.11.24-09:30:00;1;0.333000;230.300003;6346.312012;6683.149902;298.304993;146.751999;20.11.24-09:25:03;6189.630859
20.11.24-09:40:00;1;0.197000;230.600006;6346.363770;6683.149902;298.304993;146.751999;20.11.24-09:35:06;6189.630859
20.11.24-09:50:00;1;0.004000;231.100006;6346.375000;6683.149902;298.304993;146.751999;20.11.24-09:46:14;6189.630859
20.11.24-10:00:00;1;0.000000;234.100006;6346.375000;6683.149902;298.312988;146.751999;20.11.24-09:55:05;6189.649902
20.11.24-10:10:00;1;0.000000;233.500000;6346.375000;6683.149902;298.339996;146.751999;20.11.24-10:05:04;6190.079102
20.11.24-10:20:00;1;0.000000;234.600006;6346.375000;6683.149902;298.364014;146.751999;20.11.24-10:16:40;6190.190918
20.11.24-10:30:00;1;0.000000;232.899994;6346.375000;6683.149902;298.445007;146.751999;20.11.24-10:25:00;6190.190918
20.11.24-10:40:00;1;0.496000;231.300003;6346.381836;6683.149902;298.528015;146.751999;20.11.24-10:35:02;6190.190918
20.11.24-10:50:00;1;0.000000;240.300003;6346.421875;6683.149902;298.558014;146.751999;20.11.24-10:46:32;6190.251953
20.11.24-11:00:00;1;0.000000;241.600006;6346.421875;6683.149902;298.601013;146.751999;20.11.24-10:55:02;6190.648926
20.11.24-11:10:00;1;0.000000;241.899994;6346.421875;6683.149902;298.661011;146.751999;20.11.24-11:05:05;6191.119141
20.11.24-11:20:00;1;0.000000;239.399994;6346.421875;6683.149902;298.700012;146.751999;20.11.24-11:15:50;6191.182129
20.11.24-11:30:00;1;0.070000;238.000000;6346.421875;6683.149902;298.765015;146.751999;20.11.24-11:25:04;6191.182129
20.11.24-11:40:00;1;0.000000;239.000000;6346.422852;6683.149902;298.802002;146.751999;20.11.24-11:39:59;6191.182129
20.11.24-11:50:00;1;0.000000;240.699997;6346.422852;6683.149902;298.868988;146.751999;20.11.24-11:45:48;6191.182129
20.11.24-12:00:00;1;0.000000;238.500000;6346.425781;6683.149902;298.903992;146.751999;20.11.24-11:54:59;6191.182129
20.11.24-12:10:00;1;0.000000;245.000000;6346.434082;6683.149902;298.914001;146.751999;20.11.24-12:05:01;6191.182129
20.11.24-12:20:00;1;0.124000;233.300003;6346.434082;6683.149902;298.936005;146.751999;20.11.24-12:15:36;6191.182129
20.11.24-12:30:00;1;0.124000;240.500000;6346.478027;6683.149902;298.936005;146.751999;20.11.24-12:24:58;6191.182129
20.11.24-12:40:00;1;0.000000;239.199997;6346.479980;6683.149902;299.018005;146.751999;20.11.24-12:39:59;6191.182129
20.11.24-12:50:00;1;0.000000;234.300003;6346.487793;6683.149902;299.039001;146.751999;20.11.24-12:46:08;6191.182129
20.11.24-13:00:00;1;1.344000;226.500000;6346.501953;6683.149902;299.088013;146.751999;20.11.24-12:54:59;6191.182129
20.11.24-13:10:00;1;0.000000;237.000000;6346.684082;6683.149902;299.089996;146.751999;20.11.24-13:05:04;6191.350098
20.11.24-13:20:00;1;0.000000;239.300003;6346.694824;6683.149902;299.194000;146.751999;20.11.24-13:16:34;6191.895020
20.11.24-13:30:00;1;0.000000;239.500000;6346.694824;6683.149902;299.278992;146.751999;20.11.24-13:25:01;6192.261230
20.11.24-13:40:00;1;0.000000;238.399994;6346.694824;6683.149902;299.363007;146.751999;20.11.24-13:35:06;6192.359863
20.11.24-13:50:00;1;0.000000;236.399994;6346.704102;6683.149902;299.376007;146.751999;20.11.24-13:50:00;6192.820801
20.11.24-14:00:00;1;0.000000;234.300003;6346.705078;6683.149902;299.449005;146.751999;20.11.24-13:54:59;6192.820801
20.11.24-14:10:00;1;0.000000;236.500000;6346.705078;6683.149902;299.600006;146.751999;20.11.24-14:05:03;6192.820801
20.11.24-14:20:00;1;0.156000;238.600006;6346.706055;6683.149902;299.690002;146.751999;20.11.24-14:16:14;6192.933105
20.11.24-14:30:00;1;0.192000;235.899994;6346.740234;6683.149902;299.699005;146.751999;20.11.24-14:25:01;6193.263184
20.11.24-14:40:00;1;0.082000;236.800003;6346.757812;6683.149902;299.700012;146.751999;20.11.24-14:39:59;6193.437988
20.11.24-14:50:00;1;0.051000;235.800003;6346.763184;6683.149902;299.717987;146.751999;20.11.24-14:50:00;6193.437988
20.11.24-15:00:00;1;0.178000;232.800003;6346.770020;6683.149902;299.751007;146.751999;20.11.24-14:55:04;6193.437988
20.11.24-15:10:00;1;0.234000;234.600006;6346.815918;6683.149902;299.751007;146.751999;20.11.24-15:05:03;6193.509766
20.11.24-15:20:00;1;0.384000;233.899994;6346.871094;6683.149902;299.751007;146.751999;20.11.24-15:19:59;6194.088867
20.11.24-15:30:00;1;0.291000;234.399994;6346.916992;6683.149902;299.751007;146.751999;20.11.24-15:25:06;6194.088867
20.11.24-15:40:00;1;0.250000;234.899994;6346.962891;6683.149902;299.751007;146.751999;20.11.24-15:39:58;6194.088867
20.11.24-15:50:00;1;0.258000;232.899994;6347.013184;6683.149902;299.751007;146.751999;20.11.24-15:46:32;6194.088867
20.11.24-16:00:00;1;0.365000;232.100006;6347.058105;6683.149902;299.751007;146.751999;20.11.24-15:55:03;6194.246094
20.11.24-16:10:00;1;0.382000;234.899994;6347.127930;6683.149902;299.751007;146.751999;20.11.24-16:05:06;6194.444824
20.11.24-16:20:00;1;0.376000;230.000000;6347.173828;6683.149902;299.751007;146.751999;20.11.24-16:16:58;6194.667969
20.11.24-16:30:00;1;0.444000;234.899994;6347.250977;6683.149902;299.751007;146.751999;20.11.24-16:25:05;6194.667969
20.11.24-16:40:00;1;0.579000;233.600006;6347.335938;6683.149902;299.751007;146.751999;20.11.24-16:40:00;6194.928223
20.11.24-16:50:00;1;0.571000;232.500000;6347.435059;6683.149902;299.751007;146.751999;20.11.24-16:46:08;6195.178223
20.11.24-17:00:00;1;0.505000;233.300003;6347.514160;6683.149902;299.751007;146.751999;20.11.24-16:55:07;6195.403809
20.11.24-17:10:00;1;0.756000;232.000000;6347.632812;6683.149902;299.751007;146.751999;20.11.24-17:05:05;6195.403809
20.11.24-17:20:00;1;0.635000;230.199997;6347.747070;6683.149902;299.751007;146.751999;20.11.24-17:16:48;6195.403809
20.11.24-17:30:00;1;0.612000;230.600006;6347.852051;6683.149902;299.751007;146.751999;20.11.24-17:25:06;6195.404785
20.11.24-17:40:00;1;3.813000;222.899994;6348.133789;6683.149902;299.751007;146.751999;20.11.24-17:35:03;6195.771973
20.11.24-17:50:00;1;3.009000;225.899994;6348.631836;6683.149902;299.751007;146.751999;20.11.24-17:46:16;6196.159180
20.11.24-18:00:00;1;2.835000;223.100006;6348.916992;6683.149902;299.751007;146.751999;20.11.24-17:55:03;6196.329102
20.11.24-18:10:00;1;2.643000;224.800003;6349.160156;6683.149902;299.751007;146.751999;20.11.24-18:05:07;6196.329102
20.11.24-18:20:00;1;1.045000;225.899994;6349.411133;6683.149902;299.751007;146.751999;20.11.24-18:15:10;6196.329102
20.11.24-18:30:00;1;1.116000;226.399994;6349.710938;6683.149902;299.751007;146.751999;20.11.24-18:24:58;6196.329102
20.11.24-18:40:00;1;0.983000;229.300003;6349.932129;6683.149902;299.751007;146.751999;20.11.24-18:35:01;6196.716797
20.11.24-18:50:00;1;0.919000;224.899994;6350.087891;6683.149902;299.751007;146.751999;20.11.24-18:45:32;6197.062012
20.11.24-19:00:00;1;0.886000;224.100006;6350.237793;6683.149902;299.751007;146.751999;20.11.24-18:55:06;6197.062012
20.11.24-19:10:00;1;0.859000;224.500000;6350.396973;6683.149902;299.751007;146.751999;20.11.24-19:04:59;6197.062012
20.11.24-19:20:00;1;0.794000;227.199997;6350.529785;6683.149902;299.751007;146.751999;20.11.24-19:16:08;6197.062012
20.11.24-19:30:00;1;0.797000;227.100006;6350.666016;6683.149902;299.751007;146.751999;20.11.24-19:25:03;6197.062012
20.11.24-19:40:00;1;0.872000;229.199997;6350.807129;6683.149902;299.751007;146.751999;20.11.24-19:34:59;6197.119141
20.11.24-19:50:00;1;0.976000;227.500000;6350.956055;6683.149902;299.751007;146.751999;20.11.24-19:46:38;6197.649902
20.11.24-20:00:00;1;0.590000;231.600006;6351.090820;6683.149902;299.751007;146.751999;20.11.24-19:55:04;6197.836914
20.11.24-20:10:00;1;0.569000;235.699997;6351.193848;6683.149902;299.751007;146.751999;20.11.24-20:05:04;6197.836914
20.11.24-20:20:00;1;0.688000;233.800003;6351.296875;6683.149902;299.751007;146.751999;20.11.24-20:15:18;6197.836914
20.11.24-20:30:00;1;0.678000;230.699997;6351.401855;6683.149902;299.751007;146.751999;20.11.24-20:25:05;6198.240234
20.11.24-20:40:00;1;0.504000;233.000000;6351.497070;6683.149902;299.751007;146.751999;20.11.24-20:40:00;6198.470215
20.11.24-20:50:00;1;0.546000;235.500000;6351.583984;6683.149902;299.751007;146.751999;20.11.24-20:46:21;6198.470215
20.11.24-21:00:00;2;0.592000;231.100006;6351.672852;6683.149902;299.751007;146.751999;20.11.24-20:54:58;6198.470215
20.11.24-21:10:00;2;0.677000;229.100006;6351.672852;6683.252930;299.751007;146.751999;20.11.24-21:10:00;6198.859863
20.11.24-21:20:00;2;0.535000;229.199997;6351.672852;6683.353027;299.751007;146.751999;20.11.24-21:19:59;6199.275879
20.11.24-21:30:00;2;0.460000;232.800003;6351.672852;6683.433105;299.751007;146.751999;20.11.24-21:25:06;6199.275879
20.11.24-21:40:00;2;0.513000;233.699997;6351.672852;6683.516113;299.751007;146.751999;20.11.24-21:35:02;6199.275879
20.11.24-21:50:00;2;0.642000;233.500000;6351.672852;6683.602051;299.751007;146.751999;20.11.24-21:46:23;6199.275879
